1739328648.5019639,7,1,2,2,35
1739328649.5014207,7,1,2,2,35
1739328650.5027342,7,1,3,1,35
1739328651.5054832,6,1,3,1,35
1739328652.5040307,6,2,3,1,35
1739328653.501567,6,2,3,1,35
1739328654.498573,4,2,3,1,35
1739328655.5046625,4,2,3,1,35
1739328656.5008082,4,2,3,1,35
1739328657.5031621,2,2,3,1,35
1739328658.5043192,3,2,3,1,35
1739328659.501312,3,1,3,1,35
1739328660.496622,3,2,3,2,35
1739328661.4984272,3,1,3,3,35
1739328662.494098,2,1,3,3,35
1739328663.4976017,2,1,3,3,35
1739328664.498537,1,1,3,3,35
1739328665.503746,1,1,3,3,35
1739328666.5042715,1,1,3,1,35
1739328667.509068,1,1,3,1,35
1739328668.5093625,1,1,2,1,35
1739328669.5075,1,1,2,1,35
1739328670.5073144,1,0,2,1,35
1739328671.5075748,1,2,2,1,35
1739328672.512716,1,2,1,1,35
1739328673.51463,1,2,1,1,35
1739328674.5208156,1,2,1,1,35
1739328675.5261073,10,2,1,1,35
1739328676.5273342,10,2,1,1,35
1739328677.525128,10,2,1,1,35
1739328678.523831,9,2,1,1,35
1739328679.5266037,9,1,2,1,35
1739328680.5259652,9,2,3,1,35
1739328681.5283027,9,2,3,1,35
1739328682.5235302,8,2,3,2,35
1739328683.5287447,8,2,3,2,35
1739328684.5355277,8,2,2,2,35
1739328685.5406477,7,3,2,3,35
1739328686.537123,7,3,2,3,35
1739328687.5397182,7,2,2,3,35
1739328688.5457323,5,3,2,2,35
1739328689.5454357,5,3,1,2,35
1739328690.5500543,5,3,0,2,35
1739328691.5474472,4,3,0,1,35
1739328692.5503402,4,3,0,1,35
1739328693.5509317,4,3,0,1,35
1739328694.5471106,3,3,0,1,35
1739328695.5494063,3,3,0,1,35
1739328696.5528967,3,3,0,1,35
1739328697.5550184,2,3,0,1,35
1739328698.5593467,2,3,0,1,35
1739328699.56519,2,3,0,2,35
1739328700.566415,2,2,0,2,35
1739328701.5705712,2,1,0,2,35
1739328702.5767522,2,1,0,2,35
1739328703.5803819,2,1,0,2,35
1739328704.5859358,2,1,0,2,35
1739328705.5880604,1,1,1,2,35
1739328706.5930998,1,1,1,2,35
1739328707.598457,10,1,2,2,35
1739328708.6007583,10,1,3,2,35
1739328709.6012456,10,1,3,2,35
1739328710.5996556,10,0,3,3,35
1739328711.5925014,10,0,2,2,35
1739328712.5937917,9,0,2,1,35
1739328713.597221,10,0,2,1,35
1739328714.5968072,9,1,2,1,35
1739328715.595389,9,1,2,1,35
1739328716.6006594,9,1,2,1,35
1739328717.599279,9,1,2,1,35
1739328718.6035721,10,1,2,1,35
1739328719.6012435,10,1,2,1,35
1739328720.6003315,9,1,2,1,35
1739328721.605256,9,1,2,1,35
1739328722.601373,7,1,2,1,35
1739328723.598262,6,1,2,1,35
1739328724.5983014,6,1,2,1,35
1739328725.6014357,6,2,2,1,35
1739328726.602858,6,3,1,1,35
1739328727.6012537,6,3,1,1,35
1739328728.5967414,6,3,1,1,35
1739328729.5933025,6,3,1,1,35
1739328730.5969884,6,3,2,1,35
1739328731.5998862,5,2,2,1,35
1739328732.599666,5,2,2,0,35
1739328733.5994487,5,2,3,0,35
1739328734.597552,5,2,3,0,35
1739328735.6006966,5,2,3,0,35
1739328736.6018212,4,3,3,0,35
1739328737.6034524,4,3,3,0,35
1739328738.6045375,4,3,3,0,35
1739328739.6089647,4,3,3,0,35
1739328740.6093104,4,3,3,0,35
1739328741.6084855,2,3,3,0,35
1739328742.6085181,1,3,3,0,35
1739328743.6082442,1,3,3,1,35
1739328744.608969,10,3,3,1,35
1739328745.6091342,10,3,3,1,35
1739328746.6044831,10,3,3,1,35
1739328747.5995474,10,3,3,1,35
1739328748.5972545,9,3,3,2,35
1739328749.5964816,9,3,3,2,35
1739328750.5901744,9,2,3,2,35
1739328751.5881186,9,1,3,1,35
1739328752.5905814,8,1,3,1,35
1739328753.5867536,9,1,3,1,35
1739328754.5969312,9,1,3,1,35
1739328755.5936375,9,1,3,1,35
1739328756.5943305,9,1,3,1,35
1739328757.5928082,9,1,3,1,35
1739328758.5929084,8,1,3,1,35
1739328759.5948646,9,1,3,0,35
1739328760.5945678,9,0,3,0,35
1739328761.5942671,9,1,3,1,35
1739328762.5940816,8,1,3,1,35
1739328763.591785,7,0,3,1,35
1739328764.5947776,7,0,3,1,35
1739328765.5965173,7,0,3,1,35
1739328766.5952957,6,0,3,1,35
1739328767.5949278,6,0,2,1,35
1739328768.59281,6,0,1,1,35
1739328769.5981636,6,0,1,1,35
1739328770.5992444,4,0,1,1,35
1739328771.5982573,4,0,1,1,35
1739328772.5969012,3,0,2,1,35
1739328773.5972507,3,0,2,1,35
1739328774.5983555,4,0,2,1,35
1739328775.599278,3,1,2,1,35
1739328776.5970993,3,1,2,1,35
1739328777.5967147,3,1,2,2,35
1739328778.593261,4,1,1,2,35
1739328779.5912433,4,0,1,2,35
1739328780.5874963,4,0,2,2,35
1739328781.5882695,4,1,2,2,35
1739328782.584528,3,1,2,3,35
1739328783.584455,2,1,2,3,35
1739328784.5907757,1,2,1,3,35
1739328785.5902603,1,2,1,3,35
1739328786.58742,1,2,1,3,35
1739328787.5937452,1,3,1,2,35
1739328788.5976915,1,3,1,2,35
1739328789.5924525,1,3,1,2,35
1739328790.5967095,1,3,1,2,35
1739328791.597387,1,3,1,3,35
1739328792.597556,10,3,0,3,35
1739328793.5966778,10,2,0,3,35
1739328794.595456,9,2,0,3,35
1739328795.5976365,9,2,1,3,35
1739328796.5974333,10,2,1,3,35
1739328797.5966802,9,2,1,3,35
1739328798.5932512,9,2,1,3,35
1739328799.5883842,8,2,1,3,35
1739328800.591035,8,2,1,3,35
1739328801.5917077,8,2,1,3,35
1739328802.5884564,8,2,1,2,35
1739328803.5888727,8,2,2,2,35
1739328804.587542,7,3,2,2,35
1739328805.5884879,5,2,2,2,35
1739328806.5910218,5,2,2,2,35
1739328807.5912542,4,3,2,2,35
1739328808.5936155,3,3,2,1,35
1739328809.5918093,3,3,2,1,35
1739328810.5879889,3,2,2,0,35
1739328811.5921903,3,2,2,0,35
1739328812.5968103,3,2,2,0,35
1739328813.602072,3,2,2,0,35
1739328814.6024406,3,2,2,0,35
1739328815.6117668,3,3,2,0,35
1739328816.6148407,2,3,2,1,35
1739328817.616288,2,3,2,1,35
1739328818.6192431,2,3,1,2,35
1739328819.6164513,2,3,1,2,35
1739328820.6163948,1,3,1,2,35
1739328821.6152472,1,3,1,2,35
1739328822.6176622,1,2,1,2,35
1739328823.615883,1,2,1,2,35
1739328824.620546,1,1,1,2,35
1739328825.6228733,1,1,1,2,35
1739328826.6238868,1,1,1,2,35
1739328827.625277,1,1,1,2,35
1739328828.6242638,1,1,1,2,35
1739328829.625277,1,1,0,2,35
1739328830.6300178,1,1,0,2,35
1739328831.6302292,1,1,0,2,35
1739328832.6293378,1,1,0,2,35
1739328833.6297746,1,1,1,2,35
1739328834.6329095,10,1,1,2,35
1739328835.6347747,10,2,1,2,35
1739328836.638388,10,2,2,3,35
1739328837.6355574,10,2,3,3,35
1739328838.636463,10,2,2,3,35
1739328839.6398005,10,2,2,3,35
1739328840.6454716,10,2,3,3,35
1739328841.6498563,9,2,3,3,35
1739328842.6575649,9,2,3,2,35
1739328843.6570826,9,2,3,2,35
1739328844.661788,8,1,3,2,35
1739328845.6648,8,1,3,1,35
1739328846.6671932,8,2,3,1,35
1739328847.667526,6,3,3,1,35
1739328848.668951,6,2,3,2,35
1739328849.6670258,5,2,3,3,35
1739328850.6693532,5,1,3,2,35
1739328851.667795,5,1,3,2,35
1739328852.6671395,5,1,3,2,35
1739328853.664914,4,1,3,2,35
1739328854.6628172,4,1,3,2,35
1739328855.664583,4,1,2,2,35
1739328856.6692877,3,2,2,2,35
1739328857.671045,2,2,2,2,35
1739328858.674789,2,2,3,2,35
1739328859.6738527,2,2,3,2,35
1739328860.6777449,1,2,3,2,35
1739328861.6807742,1,2,3,2,35
1739328862.6816704,1,2,3,2,35
1739328863.6862557,1,2,3,2,35
1739328864.6843362,1,2,3,2,35
1739328865.6875906,1,2,3,3,35
1739328866.6888766,1,2,3,3,35
1739328867.6899335,1,2,2,3,35
1739328868.6881163,1,2,2,3,35
1739328869.687327,1,2,2,3,35
1739328870.6886215,1,2,2,3,35
1739328871.6939695,1,1,3,3,35
1739328872.6948962,1,1,3,3,35
1739328873.691196,1,0,3,3,35
1739328874.689087,1,0,2,3,35
1739328875.6890628,1,1,1,2,35
1739328876.6831913,1,1,1,1,35
1739328877.6851091,1,1,1,1,35
1739328878.6862447,10,1,1,1,35
1739328879.6842566,10,1,0,1,35
1739328880.6873646,10,1,0,1,35
1739328881.688149,10,1,0,1,35
1739328882.6923258,11,1,0,1,35
1739328883.6990151,10,1,0,1,35
1739328884.6940763,10,1,1,1,35
1739328885.6906269,10,1,1,1,35
1739328886.687367,10,1,1,1,35
1739328887.686664,10,1,1,2,35
1739328888.6857157,10,2,1,3,35
1739328889.6866503,8,2,3,3,35
1739328890.689061,8,1,3,3,35
1739328891.693364,8,2,3,2,35
1739328892.692821,8,3,3,2,35
1739328893.6964653,7,3,3,2,35
1739328894.6971848,6,3,2,2,35
1739328895.6996245,5,3,2,1,35
1739328896.7025988,3,3,2,1,35
1739328897.7008102,3,3,2,1,35
1739328898.7024157,3,3,2,0,35
1739328899.7079551,3,3,2,0,35
1739328900.7145426,3,3,2,0,35
1739328901.720522,3,3,2,0,35
1739328904.9736402,10,15,10,4,10
1739328905.9780333,10,15,10,4,10
1739328906.9824076,10,14,9,4,11
1739328907.9881577,10,14,8,4,11
1739328908.9911835,10,14,7,4,11
1739328909.9960349,9,14,6,4,13
1739328910.9979217,9,14,5,4,15
1739328911.998217,9,13,5,4,15
1739328912.9988785,8,13,5,4,16
1739328914.0007904,8,13,5,4,16
1739328915.0004404,7,13,5,4,16
1739328915.9959397,7,13,5,4,17
1739328916.9929392,6,12,5,4,18
1739328917.9871619,1,12,5,4,18
1739328918.9842372,1,11,5,4,18
1739328919.9838214,10,10,5,4,18
1739328920.9836633,10,10,4,4,18
1739328921.98806,10,10,4,4,19
1739328922.9901822,9,8,4,4,19
1739328923.9941962,9,7,4,4,21
1739328924.9910603,9,7,3,4,21
1739328925.991518,9,7,3,4,22
1739328926.9967804,9,6,2,4,24
1739328927.9936814,9,6,2,4,25
1739328928.9918604,9,5,2,3,26
1739328929.9861567,9,4,2,3,26
1739328930.9831176,9,3,2,0,27
1739328931.980393,8,3,2,0,27
1739328932.9779692,7,3,3,0,27
1739328933.9750903,7,0,3,0,27
1739328934.9782922,6,0,3,0,28
1739328935.9826589,6,0,3,0,28
1739328936.9872954,6,1,3,0,28
1739328937.9851234,6,1,3,0,29
1739328938.9821942,5,1,3,0,30
1739328939.980555,5,1,3,0,31
1739328940.9788013,5,1,3,0,32
1739328941.9782498,5,1,3,0,34
1739328942.9789255,5,2,3,0,35
1739328943.9833422,4,3,3,0,35
1739328944.9853642,4,3,3,0,35
1739328945.9893417,4,3,3,0,35
1739328946.987905,4,3,3,0,35
1739328947.995693,4,3,3,0,35
1739328948.992375,4,3,3,0,35
1739328949.9898875,4,3,3,0,35
1739328950.9897523,4,3,3,0,35
1739328951.9919553,3,3,3,0,35
1739328952.992429,3,3,3,0,35
1739328953.9930997,2,3,3,0,35
1739328954.9980283,1,3,3,0,35
1739328956.0013235,1,3,3,0,35
1739328957.0003834,1,3,3,0,35
1739328958.003967,1,3,3,0,35
1739328959.0069215,1,3,3,0,35
1739328960.0060072,1,3,3,0,35
1739328961.0032175,1,3,3,0,35
1739328962.008793,1,3,3,0,35
1739328963.0116758,1,3,3,0,35
1739328964.0079753,1,3,3,0,35
1739328965.0049858,1,3,3,0,35
1739328966.0110404,1,3,3,0,35
1739328967.0085511,1,2,3,1,35
1739328968.0060868,1,2,3,1,35
1739328969.0014307,1,1,3,2,35
1739328970.0002024,1,1,3,2,35
1739328971.0031424,10,1,2,2,35
1739328972.008509,10,1,2,2,35
1739328973.0050635,9,1,2,2,35
1739328974.0040245,9,0,2,2,35
1739328975.0051217,9,0,2,3,35
1739328976.0084097,9,0,2,3,35
1739328977.006801,7,1,2,3,35
1739328978.0091002,7,1,2,3,35
1739328979.0111425,7,1,2,3,35
1739328980.007178,7,1,3,3,35
1739328981.0048711,7,1,3,3,35
1739328982.003454,7,1,3,3,35
1739328983.0027733,7,1,3,3,35
1739328983.9992955,3,1,3,3,35
1739328984.9949028,3,2,3,3,35
1739328985.9941177,2,2,3,3,35
1739328986.9965515,2,2,2,3,35
1739328987.994023,2,2,2,3,35
1739328988.9925823,2,2,2,3,35
1739328989.987107,1,2,2,3,35
1739328990.9821906,1,1,2,3,35
1739328991.9817698,1,1,1,2,35
1739328992.981567,1,0,1,2,35
1739328993.9796667,10,0,1,2,35
1739328994.9815228,10,0,2,2,35
1739328995.9833446,10,0,2,1,35
1739328996.9815333,10,1,2,1,35
1739328997.9818666,10,1,2,2,35
1739328998.9817781,10,1,2,2,35
1739328999.9795594,10,1,3,2,35
1739329000.9804835,9,1,3,2,35
1739329001.9808552,9,1,2,1,35
1739329002.976968,9,1,2,1,35
1739329003.974091,9,1,2,1,35
1739329004.976957,9,1,2,1,35
1739329005.9763627,9,1,2,1,35
1739329006.9772375,9,1,2,1,35
1739329007.9827535,7,1,3,1,35
1739329008.9849265,5,1,3,1,35
1739329009.9868634,4,1,3,1,35
1739329010.9875605,4,1,3,1,35
1739329011.986813,2,1,3,1,35
1739329012.9822915,2,1,3,1,35
1739329013.9793773,2,1,3,1,35
1739329014.9800625,2,1,2,1,35
1739329015.983019,2,1,1,1,35
1739329016.9813225,2,1,1,1,35
1739329017.981065,2,1,1,1,35
1739329018.9829621,2,1,1,1,35
1739329019.981558,2,1,0,1,35
1739329020.978143,2,1,0,1,35
1739329021.9815562,2,1,0,1,35
1739329022.983551,2,1,0,2,35
1739329023.9881573,10,1,0,1,35
1739329024.9892008,10,1,0,1,35
1739329025.9881139,10,1,1,1,35
1739329026.9885523,9,0,1,1,35
1739329027.9891107,9,0,1,1,35
1739329028.983163,9,2,1,1,35
1739329029.9831944,9,3,1,2,35
1739329030.9820173,9,3,1,2,35
1739329031.98366,8,3,1,2,35
1739329032.9829416,7,3,1,2,35
1739329033.982286,7,3,1,2,35
1739329034.9833605,7,3,1,2,35
1739329035.9821029,7,3,3,2,35
1739329036.9834619,7,3,3,2,35
1739329037.9864526,5,2,3,1,35
1739329038.9848452,4,2,3,1,35
1739329039.9841127,4,2,3,1,35
1739329040.984899,4,2,3,1,35
1739329041.9883208,3,2,3,1,35
1739329042.9860673,3,2,3,1,35
1739329043.9850707,3,3,3,1,35
1739329044.982022,2,3,3,2,35
1739329045.9870558,2,3,3,2,35
1739329046.9900079,2,3,3,2,35
1739329047.9886072,1,3,2,3,35
1739329048.9875574,1,3,2,3,35
1739329049.985929,1,3,2,3,35
1739329050.9858885,1,3,0,3,35
1739329051.983982,1,3,0,3,35
1739329052.9857173,1,3,0,3,35
1739329053.9828818,1,3,0,3,35
1739329054.98028,1,3,0,3,35
1739329055.9820604,1,3,0,3,35
1739329056.9900415,10,3,1,2,35
1739329057.989753,9,3,1,2,35
1739329058.9890208,9,1,1,2,35
1739329059.989093,9,2,2,3,35
1739329060.9837415,8,1,2,3,35
1739329061.9817965,8,1,2,3,35
1739329062.9782796,8,1,2,3,35
1739329063.9789505,7,1,2,3,35
1739329064.978299,7,1,2,3,35
1739329065.979419,7,1,2,3,35
1739329066.9785495,7,2,2,3,35
1739329067.9749098,7,2,2,3,35
1739329068.9720778,6,2,3,3,35
1739329069.9732876,1,2,3,3,35
1739329070.9747376,1,2,2,2,35
1739329071.978563,10,2,2,2,35
1739329072.9781096,10,2,2,2,35
1739329073.982659,10,2,2,2,35
1739329074.9841092,10,2,2,1,35
1739329075.9860492,10,2,2,1,35
1739329076.9877028,10,2,2,1,35
1739329077.984212,10,3,2,1,35
1739329078.9900305,10,3,2,1,35
1739329079.9839556,9,3,2,1,35
1739329080.985355,9,3,2,1,35
1739329081.9854183,8,2,2,1,35
1739329082.9848356,7,2,2,1,35
1739329083.9889007,7,2,2,1,35
1739329084.9847884,6,2,2,1,35
1739329085.980356,2,2,2,0,35
1739329086.9810686,3,2,2,1,35
1739329087.9828017,3,1,2,1,35
1739329088.9797523,3,1,2,1,35
1739329089.98103,3,1,2,1,35
1739329090.9814754,3,2,2,1,35
1739329091.9827383,3,2,2,1,35
1739329092.9803517,3,2,2,1,35
1739329093.977666,3,2,2,1,35
1739329094.9747007,3,1,2,1,35
1739329095.9711995,3,1,2,1,35
1739329096.9710789,3,1,3,2,35
1739329097.9716153,3,2,3,2,35
1739329098.9708104,3,3,3,2,35
1739329099.97109,2,3,3,3,35
1739329100.9728699,2,2,3,3,35
1739329101.971385,2,2,2,3,35
1739329102.9697332,2,1,2,3,35
1739329103.968085,2,1,3,3,35
1739329104.967992,2,1,3,3,35
1739329105.9671419,2,2,3,3,35
1739329106.9706078,2,2,3,3,35
1739329107.9660645,2,2,3,3,35
1739329108.9658234,1,2,2,3,35
1739329109.9709349,10,2,2,3,35
1739329110.9681423,10,1,2,3,35
1739329111.9665473,10,2,2,3,35
1739329112.9656034,10,2,2,3,35
1739329113.9634647,9,2,2,2,35
1739329114.9666958,8,1,2,1,35
1739329115.9647975,7,1,2,2,35
1739329116.9629903,7,1,2,2,35
1739329117.9647932,7,1,2,2,35
1739329118.9651802,7,1,3,3,35
1739329119.966651,7,1,3,3,35
1739329120.96524,7,1,2,3,35
1739329121.9585493,7,1,2,3,35
1739329122.9558942,3,2,2,2,35
1739329123.9558806,2,2,2,2,35
1739329124.9601934,1,2,2,2,35
1739329125.9648733,1,2,2,2,35
1739329126.9670022,1,2,2,2,35
1739329127.9616866,1,2,2,2,35
1739329128.9588838,10,2,3,2,35
1739329129.9573352,10,2,3,2,35
1739329130.9516613,9,2,3,2,35
1739329131.9504392,8,2,3,2,35
1739329132.9492693,8,2,3,2,35
1739329133.9521074,7,0,2,2,35
1739329134.9507613,7,1,2,2,35
1739329135.9450133,6,1,3,2,35
1739329136.9431608,6,1,3,2,35
1739329137.9410415,6,1,2,2,35
1739329138.9422047,6,2,2,2,35
1739329139.9477487,6,3,3,2,35
1739329140.9480586,6,2,3,2,35
1739329141.951886,3,3,3,1,35
1739329142.9515812,3,3,3,1,35
1739329143.95204,3,3,3,1,35
1739329144.9579082,3,3,2,1,35
1739329145.9533234,3,3,2,0,35
1739329146.958977,3,3,2,0,35
1739329147.9581466,3,3,2,0,35
1739329148.956714,3,3,3,0,35
1739329149.951076,2,3,3,0,35
1739329150.9475527,2,3,3,0,35
1739329151.9522076,2,3,3,0,35
1739329152.956688,2,3,3,0,35
1739329153.955029,2,3,3,0,35
1739329154.9549174,2,3,3,0,35
1739329155.9610302,2,3,3,0,35
1739329156.9603443,2,3,3,0,35
1739329157.9589355,2,3,3,0,35
1739329158.9647934,2,3,3,0,35
1739329159.9550676,2,3,3,0,35
1739329160.9550724,2,3,3,0,35
1739329161.9613116,2,3,3,0,35
1739329162.9650586,2,3,3,0,35
1739329163.9651093,3,3,3,0,35
1739329164.9661756,3,3,3,0,35
1739329165.970521,3,3,3,0,35
1739329166.9685588,3,3,3,0,35
1739329167.9658432,3,3,3,0,35
1739329168.9630687,3,2,3,0,35
1739329169.9575675,3,1,3,0,35
1739329170.959968,3,1,3,0,35
1739329171.9637027,3,0,3,0,35
1739329172.9647093,3,0,3,1,35
1739329173.9659052,3,0,3,1,35
1739329174.9678988,3,1,3,1,35
1739329175.9689262,3,1,3,1,35
1739329176.965265,1,1,3,1,35
1739329177.9658391,1,1,3,1,35
1739329178.9699764,1,2,3,1,35
1739329179.9685524,1,2,3,1,35
1739329180.972168,10,2,3,1,35
1739329181.9763,10,2,3,1,35
1739329182.9763758,10,3,3,1,35
1739329183.9773507,9,3,3,1,35
1739329184.9785526,9,3,3,1,35
1739329185.9785674,9,3,3,2,35
1739329186.9779665,9,3,3,2,35
1739329187.977075,9,3,3,2,35
1739329188.973308,8,3,3,2,35
1739329189.9785504,6,3,3,2,35
1739329190.9818187,5,3,3,2,35
1739329191.979729,4,3,3,2,35
